Date Time,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg),rain (mm),raining (s),SWDR (W/m²),PAR (µmol/m²/s),max. PAR (µmol/m²/s),Tlog (degC),CO2 (ppm)
02.07.2023 01:20:00,980.54,16.63,291.41,15.22,91.4,18.96,17.33,1.63,11.06,17.67,1170.89,1.57,2.56,250.9,0,0,0,0,0,26.89,423.4
02.07.2023 01:30:00,980.63,16.5,291.27,15.1,91.4,18.8,17.18,1.62,10.97,17.52,1171.58,1.42,2.34,262.7,0,0,0,0,0,26.92,423.2
02.07.2023 01:40:00,980.67,16.38,291.15,15.06,91.9,18.66,17.15,1.51,10.95,17.48,1172.14,1.09,1.78,255.2,0,0,0,0,0,26.95,424.1
02.07.2023 01:50:00,980.62,16.29,291.06,15.11,92.7,18.55,17.2,1.35,10.98,17.54,1172.42,1.44,2.21,228.6,0,0,0,0,0,26.96,425.1
02.07.2023 02:00:00,980.58,16.17,290.95,15.17,93.8,18.41,17.27,1.14,11.03,17.61,1172.82,1.28,2.05,217.4,0,0,0,0,0,26.95,427.8
02.07.2023 02:10:00,980.57,16.1,290.88,15.2,94.4,18.33,17.3,1.03,11.05,17.64,1173.08,0.94,1.78,255.3,0,0,0,0,0,26.94,428.7
02.07.2023 02:20:00,980.63,16.28,291.05,15.1,92.7,18.54,17.19,1.35,10.97,17.52,1172.47,1,1.58,257.4,0,20,0,0,0,26.94,427.7
02.07.2023 02:30:00,980.63,16.44,291.21,15.05,91.5,18.73,17.14,1.59,10.94,17.48,1171.85,0.95,1.58,248.1,0,0,0,0,0,26.96,427.4
02.07.2023 02:40:00,980.65,16.45,291.22,15.05,91.4,18.74,17.13,1.61,10.94,17.47,1171.84,0.54,1.04,260.7,0,0,0,0,0,26.99,428.5
02.07.2023 02:50:00,980.69,16.51,291.28,14.97,90.6,18.81,17.04,1.77,10.88,17.38,1171.68,0.63,1.35,308.4,0,0,0,0,0,27.03,428.4
02.07.2023 03:00:00,980.73,16.58,291.35,14.92,89.9,18.9,16.99,1.91,10.84,17.32,1171.47,0.92,1.83,233.6,0,0,0,0,0,27.07,428.4
02.07.2023 03:10:00,980.79,16.56,291.32,14.9,89.9,18.87,16.97,1.91,10.83,17.3,1171.63,0.79,1.86,248.8,0,0,0,0,0,27.12,429.1
02.07.2023 03:20:00,981.03,16.57,291.31,14.86,89.6,18.88,16.92,1.96,10.8,17.25,1171.9,1.15,3.16,300.8,0,20,0,0,0,27.16,428.7
02.07.2023 03:30:00,981.15,16.48,291.21,14.58,88.5,18.78,16.62,2.16,10.6,16.94,1172.55,1.24,2.5,332.1,0,170,0,0,0,27.19,427.9
02.07.2023 03:40:00,981.25,16.22,290.94,14.3,88.4,18.47,16.33,2.14,10.41,16.64,1173.86,1.25,2.82,327,0,10,0,0,0,27.19,427.2
02.07.2023 03:50:00,981.27,16,290.72,14.12,88.6,18.21,16.13,2.08,10.29,16.44,1174.86,1,2.53,311.8,0,70,0,0,0,27.17,427.1
02.07.2023 04:00:00,981.26,15.8,290.52,13.77,87.7,17.98,15.77,2.21,10.06,16.07,1175.83,0.94,2.09,296.2,0,0,0,1.39,1.98,27.14,426.5
02.07.2023 04:10:00,981.23,15.63,290.35,13.51,87.2,17.78,15.51,2.28,9.89,15.8,1176.6,1.06,2.4,265.5,0,0,0.19,3.21,5.63,27.1,426
02.07.2023 04:20:00,981.31,15.6,290.31,13.5,87.3,17.75,15.5,2.25,9.88,15.79,1176.83,1.02,1.58,289.9,0,0,2.2,6.75,11.35,27.06,426.6
02.07.2023 04:30:00,981.33,15.6,290.31,13.62,88,17.75,15.62,2.13,9.96,15.92,1176.79,0.85,1.71,257.2,0,0,8.71,18.68,23.36,27.03,427.9
02.07.2023 04:40:00,981.34,15.56,290.27,13.69,88.6,17.7,15.69,2.02,10,15.98,1176.94,0.9,1.61,253.6,0,0,12.33,27.79,32.28,27.01,428.1
02.07.2023 04:50:00,981.4,15.56,290.26,13.62,88.2,17.7,15.62,2.09,9.96,15.91,1177.04,0.63,1.25,328.9,0,0,17.34,38.98,48.09,26.98,427.5
02.07.2023 05:00:00,981.53,15.5,290.19,13.66,88.8,17.64,15.66,1.98,9.98,15.96,1177.42,1.2,1.58,249.5,0,0,28.06,57.96,69.53,26.97,427.7
02.07.2023 05:10:00,981.61,15.41,290.1,13.83,90.3,17.53,15.83,1.7,10.09,16.13,1177.81,1.08,1.56,227.8,0,0,41.3,81.86,91.64,26.96,429.9
02.07.2023 05:20:00,981.64,15.48,290.16,13.95,90.6,17.61,15.96,1.66,10.17,16.26,1177.5,0.58,1.24,208.9,0,0,41.14,82,88.75,26.95,430.7
02.07.2023 05:30:00,981.71,15.62,290.3,14.19,91.2,17.77,16.21,1.56,10.33,16.51,1176.9,0.77,1.39,190.9,0,0,45.33,90.16,93.05,26.96,433.7
02.07.2023 05:40:00,981.7,15.78,290.46,14.28,90.8,17.96,16.3,1.65,10.4,16.61,1176.2,0.57,0.98,104.9,0,0,55.48,109.72,125.62,27,434.1
02.07.2023 05:50:00,981.74,16.01,290.69,14.44,90.4,18.22,16.47,1.75,10.5,16.78,1175.23,0.41,1.04,158.8,0,0,74.38,146.14,190.51,27.06,433.8
02.07.2023 06:00:00,981.85,16.4,291.07,14.41,88,18.68,16.44,2.24,10.48,16.74,1173.8,0.65,1.28,249.8,0,0,110.26,209.49,318.4,27.14,431.3
02.07.2023 06:10:00,981.92,16.63,291.3,14.48,87.1,18.96,16.51,2.45,10.53,16.81,1172.92,1.04,2.13,256.5,0,0,141.7,268.58,473.03,27.27,429.3
02.07.2023 06:20:00,982,16.87,291.53,14.35,85.1,19.25,16.38,2.87,10.44,16.68,1172.1,1.11,1.93,237.9,0,0,143.6,278,382.62,27.47,428.2
02.07.2023 06:30:00,982.04,17.02,291.68,14.37,84.4,19.43,16.4,3.03,10.45,16.7,1171.53,1.15,2.34,227.4,0,0,145.14,281.01,301.18,27.7,427.1
02.07.2023 06:40:00,982.07,17.09,291.75,14.33,83.8,19.52,16.36,3.16,10.42,16.65,1171.31,1.24,2.06,232.4,0,0,146.46,283.89,402.36,27.92,425.8
02.07.2023 06:50:00,982.06,17.1,291.76,13.93,81.6,19.53,15.94,3.59,10.16,16.23,1171.45,2,5.06,237.1,0,0,117.63,229.69,268.55,28.13,424.4
02.07.2023 07:00:00,982.06,17.06,291.72,13.5,79.56,19.48,15.5,3.98,9.88,15.78,1171.81,2.77,4.83,236.3,0,0,96.2,188.26,200.91,28.29,423.4
02.07.2023 07:10:00,981.99,16.96,291.62,12.85,76.74,19.36,14.86,4.5,9.46,15.13,1172.42,3.81,6.38,221.7,0,0,118.41,228.49,319.82,28.39,422.8
02.07.2023 07:20:00,982.08,17.04,291.69,12.57,74.92,19.46,14.58,4.88,9.28,14.84,1172.33,3.52,5.12,221.8,0,0,235.51,447.69,912.42,28.4,421.6
02.07.2023 07:30:00,982.12,17.41,292.06,12.55,73.1,19.92,14.56,5.36,9.27,14.82,1170.89,2.47,5.03,225,0,0,243.29,467.77,822.73,28.39,419.7
02.07.2023 07:40:00,982.03,17.63,292.29,11.73,68.3,20.2,13.79,6.4,8.78,14.05,1170.25,4.4,6.92,213.1,0,0,174.1,340.34,612.93,28.47,418.3
02.07.2023 07:50:00,982.01,17.77,292.43,10.69,63.21,20.37,12.88,7.5,8.2,13.11,1170.07,5.4,7.8,214.4,0,0,354.01,665.35,1053.25,28.57,417
02.07.2023 08:00:00,982.1,18.49,293.15,10.84,60.99,21.32,13,8.32,8.28,13.24,1167.24,4.19,6.7,214.2,0,0,348.74,657.6,1209.1,28.69,416
02.07.2023 08:10:00,982.26,18.68,293.33,10.52,58.99,21.57,12.73,8.85,8.1,12.96,1166.79,4.66,7.43,227.2,0,0,301.31,586.74,1256.19,28.9,415.6
02.07.2023 08:20:00,982.3,18.96,293.61,10.49,57.85,21.95,12.7,9.25,8.08,12.93,1165.73,4.38,7.66,226.5,0,0,551.43,1024.01,1167.68,29.12,415.5
02.07.2023 08:30:00,982.24,19.36,294.01,11.21,59.2,22.51,13.32,9.18,8.48,13.57,1163.79,4.58,7.18,211,0,0,601.73,1117.33,1136.26,29.4,416.4
02.07.2023 08:40:00,982.29,19.83,294.48,11.18,57.41,23.17,13.3,9.87,8.47,13.54,1161.99,3.72,6.78,236.4,0,0,619.46,1151.35,1200.11,29.85,415.6
02.07.2023 08:50:00,982.37,19.87,294.51,11.41,58.15,23.23,13.51,9.72,8.6,13.75,1161.83,4.25,6.48,240.1,0,0,647.15,1190.2,1356.92,30.4,416.2
02.07.2023 09:00:00,982.4,20.09,294.73,11.67,58.34,23.55,13.74,9.81,8.75,13.99,1160.89,3.68,6.62,239.1,0,0,463.07,848.32,1495.29,30.99,415.8
02.07.2023 09:10:00,982.49,19.92,294.55,11.19,57.13,23.3,13.31,9.99,8.47,13.55,1161.86,4.05,6.91,252.5,0,30,573.33,1085.18,1594.39,31.51,415.5
02.07.2023 09:20:00,982.55,19.86,294.49,11.09,56.95,23.22,13.22,10,8.41,13.46,1162.21,4.9,7.9,258.9,0,190,284.55,560.19,1563.8,31.9,415.4
02.07.2023 09:30:00,982.63,19.63,294.25,11.18,58.11,22.89,13.3,9.59,8.46,13.54,1163.19,4.26,8.56,253.5,0,100,655.04,1242.03,1633.83,32.13,415.5
02.07.2023 09:40:00,982.8,20,294.61,11.2,56.88,23.42,13.32,10.1,8.47,13.55,1161.91,4.19,7.51,261.8,0,180,347.28,690.27,1597.2,32.25,414.8
02.07.2023 09:50:00,982.82,19.91,294.52,11.11,56.83,23.29,13.24,10.05,8.42,13.47,1162.33,3.96,7.94,271,0,70,794.4,1491.36,1561.57,32.33,414.3
02.07.2023 10:00:00,982.76,20.21,294.82,11.27,56.4,23.73,13.38,10.34,8.51,13.62,1161.01,5.64,10.03,242.3,0,220,816.83,1538.97,1621.1,32.44,414.5
02.07.2023 10:10:00,982.85,20.44,295.05,11.37,55.96,24.07,13.47,10.6,8.57,13.7,1160.16,4.01,9.82,252.5,0,130,748.41,1428.13,1608.38,32.61,414.1
02.07.2023 10:20:00,982.92,20.55,295.15,10.76,53.37,24.23,12.93,11.3,8.22,13.16,1160.05,5.61,10.23,242.6,0,300,865.39,1634.7,1746.98,32.83,414.6
02.07.2023 10:30:00,982.93,20.55,295.15,9.95,50.56,24.23,12.25,11.98,7.79,12.46,1160.37,6.39,10.94,243.7,0,490,836.37,1574.94,1914.62,33.05,414.1
02.07.2023 10:40:00,982.97,20.49,295.09,10.28,51.88,24.14,12.52,11.62,7.96,12.74,1160.53,3.88,7.12,257.7,0,290,246.09,461.43,1915.27,33.2,413.9
02.07.2023 10:50:00,982.99,20.16,294.75,10.57,53.98,23.65,12.77,10.89,8.12,12.99,1161.75,3.15,6.73,237.7,0,50,342.82,689.29,2003.79,33.26,413.9
02.07.2023 11:00:00,982.98,20.26,294.85,10.18,52.28,23.8,12.44,11.36,7.91,12.66,1161.49,4.43,8.26,256.2,0,340,463.74,883.73,2037.26,33.21,414.1
02.07.2023 11:10:00,982.96,20.4,295,10.61,53.34,24.01,12.8,11.2,8.14,13.03,1160.75,4.09,7.47,250.6,0,120,800.99,1540.02,1908,33.13,413.7
02.07.2023 11:20:00,982.94,20.95,295.55,10.77,52.11,24.83,12.94,11.89,8.23,13.17,1158.49,3.89,8.69,251.4,0,270,450.66,869.7,1864.71,33.08,413.8
02.07.2023 11:30:00,983.02,21.05,295.64,10.26,50.07,24.99,12.51,12.48,7.95,12.73,1158.39,4.95,11.96,242.5,0,290,688.83,1296.98,2038.29,33.06,414
02.07.2023 11:40:00,983.12,21.48,296.07,10.83,50.67,25.65,13,12.66,8.27,13.22,1156.6,4.16,7.97,246.6,0,170,807.53,1538,2275.13,33.07,412.9
02.07.2023 11:50:00,983.21,21.27,295.85,10.99,51.85,25.33,13.13,12.19,8.35,13.36,1157.47,3.37,9.62,244.9,0,100,614.26,1194.86,2175.35,33.15,412.9
02.07.2023 12:00:00,983.18,21.22,295.8,10.73,51.14,25.25,12.91,12.34,8.21,13.13,1157.73,6.06,9.98,240.6,0,460,999,1878.27,2007.16,33.28,413
02.07.2023 12:10:00,983.14,21.29,295.88,10.46,50,25.36,12.68,12.68,8.06,12.9,1157.51,5.03,7.82,238.4,0,490,845.62,1591.54,2151.57,33.4,412.4
02.07.2023 12:20:00,983.23,21.42,296,10.08,48.36,25.56,12.36,13.2,7.86,12.57,1157.25,3.32,8.19,242.6,0,100,710.69,1355.96,2158.98,33.49,412.2
02.07.2023 12:30:00,983.22,21.66,296.24,10.02,47.46,25.94,12.31,13.63,7.82,12.52,1156.32,4.34,8.94,237.5,0,170,769.47,1453.37,2312,33.6,412.2
02.07.2023 12:40:00,983.26,21.89,296.47,9.67,45.72,26.3,12.03,14.28,7.64,12.23,1155.59,4.34,8.76,257.2,0,340,805.16,1511.45,2287.43,33.72,412
02.07.2023 12:50:00,983.27,21.63,296.21,9.54,46.04,25.89,11.92,13.97,7.58,12.12,1156.67,4.93,10.54,251.5,0,390,606.16,1171.16,2158.55,33.88,412.5
02.07.2023 13:00:00,983.3,21.26,295.83,9.28,46.27,25.31,11.71,13.6,7.44,11.91,1158.25,5.59,8.86,252.5,0,560,772,1479.03,2243.48,34,412.8
02.07.2023 13:10:00,983.3,21.84,296.41,9.71,45.97,26.22,12.06,14.17,7.66,12.26,1155.82,5.2,10.2,243.1,0,400,977.52,1846.64,1890.48,34.03,412.4
02.07.2023 13:20:00,983.25,21.82,296.4,9.95,46.79,26.19,12.26,13.94,7.79,12.46,1155.75,4.94,7.85,230.1,0,390,726.02,1378.72,2037.26,34.09,412.4
02.07.2023 13:30:00,983.45,21.58,296.14,9.39,45.72,25.81,11.8,14.01,7.5,12,1157.13,4.26,7.47,251.7,0,310,338.57,664.22,2041.09,34.17,412.5
02.07.2023 13:40:00,983.4,21.61,296.17,9.53,46.05,25.86,11.91,13.95,7.57,12.11,1156.91,3.76,7.78,239.4,0,150,912.59,1730.61,1990.06,34.19,412.1
02.07.2023 13:50:00,983.41,21.89,296.46,9.33,44.68,26.3,11.75,14.55,7.47,11.95,1155.89,5.74,7.7,224.1,0,550,512.93,978.6,1912.16,34.23,412.5
02.07.2023 14:00:00,983.6,21.25,295.8,9.48,46.93,25.29,11.87,13.42,7.54,12.07,1158.57,4.5,10.53,242.5,0,220,353.38,678.3,1107.46,34.29,412.2
02.07.2023 14:10:00,983.51,21.44,295.99,9.18,45.46,25.59,11.63,13.96,7.39,11.83,1157.83,4.33,6.35,236,0,170,874.84,1652.64,2173.02,34.25,411.9
02.07.2023 14:20:00,983.54,22.21,296.77,9.64,44.73,26.82,12,14.82,7.62,12.2,1154.68,4.54,7.38,236,0,280,827.03,1532.47,1881.71,34.22,412
02.07.2023 14:30:00,983.57,21.77,296.32,9.89,46.73,26.11,12.2,13.91,7.75,12.41,1156.35,4.96,9.74,227.5,0,320,577.83,1109.19,2052.35,34.28,411.9
02.07.2023 14:40:00,983.59,21.61,296.16,9.73,46.7,25.86,12.08,13.78,7.67,12.28,1157.06,3.49,7.59,230.4,0,70,228.49,440.08,510.84,34.34,412
02.07.2023 14:50:00,983.62,21.43,295.97,9.77,47.32,25.58,12.1,13.47,7.69,12.3,1157.79,2.67,4.4,244.7,0,40,291.39,560.44,1306.25,34.36,411.8
02.07.2023 15:00:00,983.67,21.93,296.47,9.76,45.87,26.37,12.1,14.27,7.68,12.3,1155.89,1.97,4.49,245.4,0,0,720.94,1358.01,1954.15,34.32,411.2
02.07.2023 15:10:00,983.68,22.54,297.08,9.7,44.02,27.37,12.05,15.32,7.65,12.25,1153.54,2.66,6.07,261.2,0,30,533.7,1010.91,1778.04,34.34,411.1
02.07.2023 15:20:00,983.82,21.99,296.52,9.36,44.51,26.47,11.78,14.69,7.48,11.97,1155.97,3.97,7.31,260,0,140,240.6,461.54,587.68,34.46,411.8
02.07.2023 15:30:00,983.95,21.4,295.92,9.95,47.99,25.53,12.25,13.28,7.78,12.45,1158.23,3.22,6.76,276.1,0,110,389.74,736.75,1509.69,34.54,411.4
02.07.2023 15:40:00,983.95,21.66,296.18,10.36,48.55,25.94,12.59,13.34,8,12.8,1157.05,2.26,5.12,276.6,0,210,754.32,1394.06,1660.39,34.52,410.9
02.07.2023 15:50:00,983.92,22.03,296.55,10.17,46.86,26.53,12.43,14.1,7.9,12.64,1155.64,3.93,7.07,263.3,0,400,422.93,809.03,1463.29,34.52,411.2
02.07.2023 16:00:00,983.85,21.91,296.44,10.39,47.93,26.34,12.62,13.71,8.02,12.83,1155.94,2.71,4.52,249.2,0,0,571.01,1069.72,1436.72,34.56,410.6
02.07.2023 16:10:00,983.82,22.07,296.6,10.13,46.62,26.59,12.4,14.2,7.88,12.6,1155.38,3.45,6.22,255.5,0,170,384.75,733.43,1361.51,34.6,410.7
02.07.2023 16:20:00,983.81,21.99,296.52,10.16,46.95,26.47,12.43,14.04,7.89,12.63,1155.67,2.75,5.31,246.4,0,40,565.27,1040.77,1364.75,34.63,410.7
02.07.2023 16:30:00,983.81,22.26,296.79,10.34,46.76,26.9,12.58,14.32,7.99,12.79,1154.54,2.69,5.7,260.9,0,100,267.1,506.85,1178.97,34.67,410.2
02.07.2023 16:40:00,983.94,21.61,296.13,10.23,48.28,25.86,12.48,13.37,7.93,12.69,1157.29,2.36,5.95,267.7,0,130,214.56,412.75,1120.68,34.74,410.7
02.07.2023 16:50:00,983.94,21.82,296.34,10.24,47.7,26.19,12.49,13.7,7.94,12.7,1156.46,3.07,5.81,247,0,120,426.11,779.71,1230.8,34.72,410.5
02.07.2023 17:00:00,983.91,21.66,296.18,10.24,48.16,25.94,12.49,13.45,7.93,12.7,1157.05,2.84,5.58,251.7,0,40,201.31,390.27,516.77,34.69,410.4
02.07.2023 17:10:00,983.94,21.5,296.02,10.3,48.83,25.69,12.54,13.14,7.97,12.75,1157.69,2.78,4.87,251.3,0,130,298.58,564.05,1033.6,34.63,410.1
02.07.2023 17:20:00,983.93,21.52,296.04,10.36,48.98,25.72,12.6,13.12,8,12.8,1157.58,2.62,4.95,265.4,0,20,283.6,526.23,897.14,34.52,410.1
02.07.2023 17:30:00,983.97,21.65,296.17,10.46,48.91,25.92,12.68,13.24,8.05,12.88,1157.08,2.57,6.64,266.1,0,110,261.09,484.9,821.29,34.4,410.2
02.07.2023 17:40:00,983.96,21.87,296.39,10.58,48.66,26.27,12.78,13.49,8.12,12.99,1156.16,1.95,4.84,260.1,0,100,363.85,663.39,806.37,34.3,410.1
02.07.2023 17:50:00,984,22.11,296.63,10.84,48.77,26.66,13,13.66,8.26,13.21,1155.17,1.75,4.89,276.1,0,30,233.87,440.56,688.92,34.26,409.8
02.07.2023 18:00:00,984,21.91,296.42,10.74,49.06,26.34,12.92,13.42,8.21,13.13,1155.99,2.16,4.61,270.8,0,0,238.35,440.28,683.79,34.27,409.9
02.07.2023 18:10:00,984.03,21.53,296.04,10.73,50.15,25.73,12.9,12.83,8.2,13.11,1157.52,2.21,3.73,274,0,0,222.13,399.73,555.88,34.29,409.9
02.07.2023 18:20:00,984.04,21.63,296.14,10.76,49.97,25.89,12.94,12.95,8.22,13.15,1157.12,1.86,3.48,274.7,0,40,196.08,362.31,544.14,34.27,409.5
02.07.2023 18:30:00,984.04,21.61,296.12,10.59,49.47,25.86,12.79,13.07,8.13,13,1157.27,2.47,4.85,270.5,0,60,208.45,368.07,426.72,34.23,409.9
02.07.2023 18:40:00,984.04,21.67,296.18,10.56,49.19,25.95,12.77,13.19,8.11,12.97,1157.04,1.74,3.34,267.6,0,0,187.4,322.73,406.29,34.18,409.8
02.07.2023 18:50:00,984.01,21.57,296.08,10.46,49.16,25.8,12.68,13.11,8.06,12.89,1157.44,2.05,3.75,260.6,0,0,108.14,201.93,296.38,34.14,410
02.07.2023 19:00:00,984.02,21.4,295.91,9.89,47.79,25.53,12.2,13.33,7.75,12.4,1158.33,3.03,5.79,260.6,0,120,157.5,252.53,266.1,34.08,410.7
02.07.2023 19:10:00,984.05,21.4,295.91,9.63,46.98,25.53,11.99,13.54,7.62,12.19,1158.46,2.3,4.38,247,0,80,92.48,177.35,229.76,33.94,411.1
02.07.2023 19:20:00,984.11,21.15,295.65,9.79,48.22,25.14,12.12,13.02,7.7,12.32,1159.46,1.97,4.98,254.4,0,0,61.74,131.75,140.9,33.73,411.1
02.07.2023 19:30:00,984.13,20.97,295.47,10,49.44,24.86,12.29,12.57,7.81,12.49,1160.12,0.79,1.88,268.9,0,0,54.66,107.48,134.88,33.47,411.3
02.07.2023 19:40:00,984.2,20.9,295.39,10.08,49.93,24.76,12.36,12.4,7.85,12.56,1160.44,0.7,2.31,303.1,0,0,49.11,86.22,104.02,33.21,411.6
02.07.2023 19:50:00,984.29,20.77,295.25,9.76,49.26,24.56,12.1,12.46,7.68,12.29,1161.18,1.23,3.19,295.1,0,0,35.15,72.52,102.64,32.99,411.9
02.07.2023 20:00:00,984.37,20.42,294.9,9.23,48.56,24.04,11.67,12.36,7.41,11.86,1162.85,1.83,3.28,270.4,0,0,20.88,50.98,58.89,32.79,412.1
02.07.2023 20:10:00,984.41,20.08,294.55,9.1,49.17,23.54,11.57,11.96,7.34,11.76,1164.29,1.37,2.66,278.7,0,0,13.03,35.69,43.11,32.54,412.3
02.07.2023 20:20:00,984.51,19.74,294.2,9.14,50.35,23.05,11.6,11.44,7.36,11.79,1165.75,1.17,1.81,284.3,0,0,6.36,22.62,28.41,32.25,412.6
02.07.2023 20:30:00,984.66,19.49,293.94,9.23,51.45,22.69,11.67,11.02,7.41,11.86,1166.89,1.08,2.16,284.8,0,0,1.47,11.8,16.91,31.93,412.7
02.07.2023 20:40:00,984.75,19.09,293.53,9.58,54.01,22.13,11.95,10.18,7.59,12.14,1168.47,1.76,2.72,275.7,0,0,0,5.86,7.97,31.6,413.9
02.07.2023 20:50:00,984.85,18.72,293.15,9.72,55.79,21.63,12.07,9.56,7.66,12.25,1170.02,1.47,2.16,278.7,0,0,0,2.56,4.14,31.27,414.6
02.07.2023 21:00:00,984.92,18.56,292.98,9.73,56.4,21.41,12.08,9.34,7.66,12.26,1170.74,1.75,2.4,257.2,0,0,0,0,1.23,30.94,414.8
02.07.2023 21:10:00,985.03,18.4,292.81,9.83,57.33,21.2,12.15,9.05,7.71,12.34,1171.48,1.75,2.27,259,0,30,0,0,0,30.62,414.9
02.07.2023 21:20:00,985.1,18.3,292.7,9.9,57.97,21.07,12.21,8.85,7.75,12.4,1171.94,2.25,2.97,253.1,0,0,0,0,0,30.31,415.2
02.07.2023 21:30:00,985.1,18.13,292.53,9.87,58.46,20.84,12.18,8.66,7.73,12.37,1172.64,1.9,2.34,247,0,0,0,0,0,30.02,415.9
02.07.2023 21:40:00,985.09,17.9,292.3,9.97,59.74,20.54,12.27,8.27,7.79,12.46,1173.51,2.15,2.53,250.4,0,0,0,0,0,29.73,416.6
02.07.2023 21:50:00,985.15,17.75,292.15,9.77,59.49,20.35,12.11,8.24,7.68,12.29,1174.26,2.04,2.5,248.1,0,0,0,0,0,29.46,416.5
02.07.2023 22:00:00,985.17,17.81,292.21,9.65,58.79,20.43,12.01,8.42,7.62,12.19,1174.09,1.89,2.32,250.8,0,0,0,0,0,29.22,416.5
02.07.2023 22:10:00,985.16,17.75,292.15,9.6,58.81,20.35,11.97,8.38,7.59,12.15,1174.34,1.58,2.19,249.2,0,0,0,0,0,29,416.9
02.07.2023 22:20:00,985.24,17.59,291.98,9.59,59.35,20.14,11.96,8.19,7.58,12.14,1175.08,1.57,2.61,251.7,0,0,0,0,0,28.8,417.9
02.07.2023 22:30:00,985.3,17.41,291.79,9.56,59.91,19.92,11.93,7.98,7.57,12.11,1175.9,1.68,3.12,252,0,0,0,0,0,28.61,419
02.07.2023 22:40:00,985.32,17.33,291.71,9.53,60.09,19.82,11.91,7.91,7.55,12.09,1176.25,2.17,3,249.4,0,0,0,0,0,28.43,420.1
02.07.2023 22:50:00,985.32,17.18,291.56,9.61,61.02,19.63,11.98,7.65,7.6,12.16,1176.83,2.17,2.84,246.3,0,240,0,0,0,28.29,422.2
02.07.2023 23:00:00,985.33,17.02,291.4,9.73,62.12,19.43,12.07,7.36,7.66,12.25,1177.45,2.4,3.12,247.1,0,380,0,0,0,28.16,424.4
02.07.2023 23:10:00,985.36,16.83,291.21,9.79,63.12,19.2,12.12,7.08,7.69,12.3,1178.23,2.61,3.25,243.7,0,350,0,0,0,28.04,424.4
02.07.2023 23:20:00,985.3,16.66,291.04,9.84,64.04,18.99,12.16,6.83,7.71,12.34,1178.83,2.47,2.91,248.6,0,320,0,0,0,27.91,425.2
02.07.2023 23:30:00,985.27,16.58,290.96,9.87,64.51,18.9,12.19,6.71,7.73,12.37,1179.11,2.43,3.05,251.3,0,0,0,0,0,27.76,425.2
02.07.2023 23:40:00,985.24,16.5,290.88,9.91,65.02,18.8,12.22,6.58,7.75,12.41,1179.39,1.98,2.43,250.9,0,0,0,0,0,27.62,425.8
02.07.2023 23:50:00,985.15,16.26,290.65,10.01,66.46,18.51,12.31,6.21,7.81,12.49,1180.22,1.34,1.96,238.5,0,0,0,0,0,27.48,428
03.07.2023 00:00:00,985.07,15.86,290.26,10.29,69.45,18.05,12.53,5.51,7.95,12.72,1181.65,0.87,1.34,207.1,0,0,0,0,0,27.37,434.7
03.07.2023 00:10:00,984.98,15.65,290.05,10.12,69.6,17.81,12.39,5.41,7.86,12.58,1182.47,0.7,1.17,235.8,0,0,0,0,0,27.28,432.2
03.07.2023 00:20:00,984.86,15.69,290.1,10.2,69.77,17.85,12.46,5.4,7.9,12.65,1182.13,1,1.49,219.1,0,0,0,0,0,27.19,434.5
03.07.2023 00:30:00,984.79,15.7,290.12,10.29,70.17,17.86,12.54,5.33,7.96,12.73,1181.97,0.76,1.37,217.1,0,0,0,0,0,27.09,436.3
03.07.2023 00:40:00,984.72,15.64,290.06,10.65,72.14,17.8,12.84,4.96,8.15,13.04,1181.99,1.08,1.81,179.8,0,0,0,0,0,27.02,443.1
03.07.2023 00:50:00,984.6,15.48,289.91,10.9,74.12,17.61,13.06,4.56,8.29,13.26,1182.4,0.69,1.49,147.5,0,0,0,0,0,26.98,453.1
03.07.2023 01:00:00,984.56,15.43,289.87,11.05,75.1,17.56,13.19,4.37,8.37,13.39,1182.5,0.29,0.71,13.79,0,0,0,0,0,26.96,456.7
03.07.2023 01:10:00,984.53,15.45,289.89,11.06,75.04,17.58,13.19,4.39,8.38,13.4,1182.38,0.29,0.47,26.68,0,0,0,0,0,26.96,455.4
03.07.2023 01:20:00,984.49,15.5,289.94,11.1,75,17.64,13.23,4.41,8.4,13.44,1182.11,0.47,0.79,101.2,0,0,0,0,0,26.98,455.6
03.07.2023 01:30:00,984.44,15.46,289.91,11.01,74.77,17.59,13.15,4.44,8.35,13.36,1182.25,0.58,1.17,119.1,0,0,0,0,0,26.98,453
03.07.2023 01:40:00,984.37,15.49,289.94,10.97,74.43,17.62,13.12,4.51,8.33,13.33,1182.05,0.82,1.6,132.4,0,0,0,0,0,26.98,456.3
03.07.2023 01:50:00,984.32,15.49,289.95,11.08,74.96,17.62,13.21,4.41,8.39,13.42,1181.95,0.66,1.21,138.4,0,0,0,0,0,26.97,456.6
03.07.2023 02:00:00,984.31,15.45,289.91,11.14,75.45,17.58,13.26,4.32,8.42,13.48,1182.08,0.62,1.42,171,0,0,0,0,0,26.95,455.9
03.07.2023 02:10:00,984.27,15.28,289.74,11.16,76.4,17.39,13.29,4.1,8.44,13.5,1182.72,0.78,1.3,166.8,0,0,0,0,0,26.92,458.8
